Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2006-03-03,92.40233526722308,93.4077298206053,92.38796951361294,92.46696472167969,73402500,3,4,9,3,2006
2006-03-06,92.73989583715749,92.76861639784877,91.81350160530624,92.04330444335938,57478400,6,0,10,3,2006
2006-03-07,91.8206858509028,91.96431057222318,91.4903446087204,91.8996810913086,61780800,7,1,10,3,2006
2006-03-08,91.70578334510903,92.23720687723174,91.33235577558011,92.09358215332031,66692400,8,2,10,3,2006
2006-03-09,92.12229721348871,92.40954664415726,91.4759750366211,91.4759750366211,56313600,9,3,10,3,2006
2006-03-10,91.71296087848869,92.52445093125247,91.5190669646183,92.34491729736328,60490800,10,4,10,3,2006
2006-03-13,92.52442745973914,92.75423571259421,92.30180756344869,92.51725006103516,45479100,13,0,11,3,2006
2006-03-14,92.4311000651199,93.52265665972811,92.3592822290621,93.48674774169922,69877300,14,1,11,3,2006
2006-03-15,93.46523478169475,93.97511528357903,93.24980311964053,93.9032974243164,53398900,15,2,11,3,2006
2006-03-16,94.08281746619718,94.41316422986897,93.96073588945431,94.09718322753906,65526400,16,3,11,3,2006
2006-03-17,94.21900839077357,94.37762713902247,94.00272009901511,94.17575073242188,47286800,17,4,11,3,2006
2006-03-20,94.19017008255099,94.37762359551652,93.8801495417112,94.02434539794922,45538500,20,0,12,3,2006
2006-03-21,93.99547687295562,94.44249822095607,93.33216729367298,93.43310546875,87102700,21,1,12,3,2006
2006-03-22,93.3754470409586,94.09643731971296,93.33218938446352,94.00271606445312,51605700,22,2,12,3,2006
2006-03-23,93.9162191262362,94.00995141225329,93.4836314245369,93.80807495117188,46704200,23,3,12,3,2006
2006-03-24,93.721523482005,94.13969913345272,93.54127592542086,93.88014221191406,43209200,24,4,12,3,2006
2006-03-27,93.75036237516828,93.93060993968278,93.5412800409643,93.74315643310547,32523000,27,0,13,3,2006
2006-03-28,93.67827886719571,94.11087751458741,93.04381478617933,93.1663818359375,82079900,28,1,13,3,2006
2006-03-29,93.30331778802812,94.08919424134727,93.21679150775046,93.75032806396484,61505700,29,2,13,3,2006
2006-03-30,93.8080618444563,94.43531997507388,93.4043089787052,93.58455657958984,70571700,30,3,13,3,2006
2006-03-31,93.74318349128261,93.9018022739544,93.27453308740996,93.60619354248047,62925600,31,4,13,3,2006
2006-04-03,93.77922559982858,94.35600911247128,93.36104985215441,93.5340805053711,61624700,3,0,14,4,2006
2006-04-04,93.53407637551162,94.25506673592105,93.26731346262088,94.13249969482422,54809300,4,1,14,4,2006
2006-04-05,94.16854796424003,94.65161016784957,94.00272326782229,94.45693969726562,50607200,5,2,14,4,2006
2006-04-06,94.34159855000155,94.60115553491048,93.86574224409512,94.35601043701172,57906200,6,3,14,4,2006
2006-04-07,94.49296465735759,94.73809866116044,93.26007769612565,93.39705657958984,80180900,7,4,14,4,2006
2006-04-10,93.5412826538086,93.78641670805034,93.1951993992382,93.5412826538086,41496500,10,0,15,4,2006
2006-04-11,93.62061034021178,93.77201216744753,92.46702126883521,92.74820709228516,72799400,11,1,15,4,2006
2006-04-12,92.84193238004751,93.10148935150117,92.72657128130368,92.9212417602539,43033700,12,2,15,4,2006
2006-04-13,92.71214921156816,93.18800549700485,92.51027278770533,92.79867553710938,51051800,13,3,15,4,2006
2006-04-17,92.88517841569436,93.23125066716962,92.30117805338028,92.76261138916016,64167700,17,0,16,4,2006
2006-04-18,92.95728811010457,94.4064858724684,92.95728811010457,94.23344421386719,92531800,18,1,16,4,2006
2006-04-19,94.26946992981424,94.50019207763648,93.90176888333974,94.41366577148438,87269000,19,2,16,4,2006
2006-04-20,94.4497247762789,95.06977684463872,94.16133307066714,94.54345703125,86005500,20,3,16,4,2006
2006-04-21,94.9472251834675,95.0193176208168,94.17576019389274,94.5578842163086,72342600,21,4,16,4,2006
2006-04-24,94.37040377622172,94.50018772875849,94.00270274666875,94.38482666015625,52546400,24,0,17,4,2006
2006-04-25,94.47856082143724,94.53624136362578,93.67105523367475,93.99549865722656,84359800,25,1,17,4,2006
2006-04-26,94.08924668969684,94.55068010313659,93.94505081076699,94.01714324951172,67262400,26,2,17,4,2006
2006-04-27,93.65661399297993,94.90393484566037,93.43310881170089,94.4713363647461,124478600,27,3,17,4,2006
2006-04-28,94.29832556443289,94.99048115962617,94.24065601615341,94.78860473632812,55854400,28,4,17,4,2006
2006-05-01,94.78860825401901,95.02653640490142,93.95947369909207,94.01714324951172,64990300,1,0,18,5,2006
2006-05-02,94.45694282245333,94.78139728464124,94.26228334686833,94.72371673583984,49063500,2,1,18,5,2006
2006-05-03,94.55786824105344,94.6804462665744,94.05317725911358,94.37041473388672,60821300,3,2,18,5,2006
2006-05-04,94.50742075298866,94.89675071929518,94.42811137077658,94.70929718017578,42921400,4,3,18,5,2006
2006-05-05,95.20677271199955,95.7475154449324,95.06257685017194,95.54563903808594,62588200,5,4,18,5,2006
2006-05-08,95.53841146796718,95.72587596878783,95.43026733398438,95.43026733398438,30016700,8,0,19,5,2006
2006-05-09,95.47354094651341,95.72589196990563,95.39423156785641,95.61773681640625,29864000,9,1,19,5,2006
2006-05-10,95.46634541029887,95.7114795159827,95.09142730655599,95.5672836303711,64378200,10,2,19,5,2006
2006-05-11,95.53840873852405,95.5672545077206,94.10364526196544,94.41366577148438,80626900,11,3,19,5,2006
2006-05-12,93.98830710297923,94.2478640818421,93.14474967203502,93.18080139160156,91726500,12,4,19,5,2006
2006-05-15,92.85634759709626,93.54129726955716,92.72657460743439,93.36825561523438,84029300,15,0,20,5,2006
2006-05-16,93.55567504675892,93.72871663799226,93.0149324507705,93.23123168945312,62137600,16,1,20,5,2006
2006-05-17,92.76980536534246,93.07983686424139,91.39992291987755,91.45760345458984,144789500,17,2,20,5,2006
2006-05-18,91.8181292030967,92.10652647223408,90.92410261941919,90.99620056152344,87906300,18,3,20,5,2006
2006-05-19,91.47203847577727,91.91904892731363,90.70057909897302,91.63786315917969,124309400,19,4,20,5,2006
2006-05-22,91.04663381281692,91.68831459604668,90.48426238488237,90.93848419189453,110852800,22,0,21,5,2006
2006-05-23,91.69556842615866,92.02001193818957,90.24637603759766,90.24637603759766,92006500,23,1,21,5,2006
2006-05-24,90.61407007908848,91.48646776821803,89.95076025770864,90.96735382080078,168405000,24,2,21,5,2006
2006-05-25,91.50808853166964,92.09209442138672,91.15480482110368,92.09209442138672,78977900,25,3,21,5,2006
2006-05-26,92.29396371968501,92.56073760986328,91.93347407283703,92.56073760986328,62989700,26,4,21,5,2006
2006-05-30,92.26514710281772,92.2867759358124,90.88084678395346,90.9168930053711,72419900,30,1,22,5,2006
2006-05-31,91.29180592606406,91.93348693847656,90.9889857791825,91.93348693847656,86926200,31,2,22,5,2006
2006-06-01,91.83975911116666,92.96450792390202,91.7604497237071,92.81309509277344,73721700,1,3,22,6,2006
2006-06-02,93.18799140102179,93.31776436754366,92.5174757377822,93.00774383544922,91702600,2,4,22,6,2006
2006-06-05,92.89957507009012,92.90678101028502,91.39990890117849,91.65225982666016,86105100,5,0,23,6,2006
2006-06-06,91.71716151975113,91.83972853202559,90.67172794328546,91.42876434326172,130498600,6,1,23,6,2006
2006-06-07,91.50086204380686,92.03439321149766,90.69335110025243,90.74382019042969,108599400,7,2,23,6,2006
2006-06-08,90.54195324631101,91.20526292926037,89.30906062885549,90.66452026367188,204957200,8,3,23,6,2006
2006-06-09,91.10433086253488,91.53692392394126,90.33287149446575,90.37612915039062,94972200,9,4,23,6,2006
2006-06-12,90.75827079961238,90.79432252038822,89.273032315749,89.39559936523438,95815900,12,0,24,6,2006
2006-06-13,89.21530471694838,90.00839264931552,88.35733032226562,88.35733032226562,185688800,13,1,24,6,2006
2006-06-14,88.56646391584798,89.13604702936487,88.20596869215784,89.04232025146484,163566400,14,2,24,6,2006
2006-06-15,89.36674419330807,91.10433343154416,89.30185770759104,90.9312973022461,134057000,15,3,24,6,2006
2006-06-16,90.7321573290841,90.92768273189371,90.13108895835708,90.26868438720703,94253500,16,4,24,6,2006
2006-06-19,90.8118271664069,90.86976267172055,89.47210037497356,89.55899810791016,95804400,19,0,25,6,2006
2006-06-20,89.80519107189731,90.38452935529686,89.59517907946667,89.86312103271484,65494700,20,1,25,6,2006
2006-06-21,89.7979679482434,91.02906691171407,89.76900019880449,90.52938842773438,75008200,21,2,25,6,2006
2006-06-22,90.48591819773488,90.56557811348578,89.82691996974286,90.13107299804688,74566100,22,3,25,6,2006
2006-06-23,90.03692486836661,90.7393774199989,89.81966956527329,90.11658477783203,54107000,23,4,25,6,2006
2006-06-26,90.18902270083916,90.56559238689277,89.97901066485484,90.51490020751953,37899600,26,0,26,6,2006
2006-06-27,90.52937410244425,90.73214279139741,89.631390587034,89.73278045654297,69780200,27,1,26,6,2006
2006-06-28,89.93554236458424,90.35556082073356,89.54448612607392,90.34107971191406,62368100,28,2,26,6,2006
2006-06-29,90.66696927276371,92.2239511180895,90.64524484411332,92.166015625,110634800,29,3,26,6,2006
2006-06-30,92.36156643919905,92.44846969756318,91.94154231132332,92.17327880859375,54227800,30,4,26,6,2006
2006-07-03,92.28188769018077,92.70190620740888,92.19498444953041,92.54983520507812,23914000,3,0,27,7,2006
2006-07-05,92.1805143223341,92.29637979864104,91.62289479719207,92.02119445800781,69653400,5,2,27,7,2006
2006-07-06,92.11532468295553,92.58604090180195,92.02842696719071,92.28913116455078,50100300,6,3,27,7,2006
2006-07-07,92.10808096173987,92.37602293481322,91.45632051028825,91.68805694580078,81626500,7,4,27,7,2006
2006-07-10,91.92702572370783,92.28187088962072,91.54321281618527,91.86184692382812,60964100,10,0,28,7,2006
2006-07-11,91.68805120451087,92.26739501953125,91.20285393632474,92.26739501953125,73640800,11,1,28,7,2006
2006-07-12,92.07914088822187,92.26018520553059,91.04356717221462,91.28254699707031,82561300,12,2,28,7,2006
2006-07-13,90.84799749810144,91.01456063005494,89.79794311523438,89.79794311523438,102405700,13,3,28,7,2006
2006-07-14,89.89208868132951,89.98623522699428,88.95066189990592,89.4503402709961,103242500,14,4,28,7,2006
2006-07-17,89.45034415159346,89.87036815423586,89.18240218700235,89.31999206542969,81159000,17,0,29,7,2006
2006-07-18,89.5879346648158,89.83415771414363,88.6320212601383,89.7762222290039,122771000,18,1,29,7,2006
2006-07-19,89.9283261926277,91.43461611600236,89.59520533890642,91.02183532714844,133565300,19,2,29,7,2006
2006-07-20,91.33322946304627,91.46358157863472,90.27593142551041,90.39904022216797,112259800,20,3,29,7,2006
2006-07-21,90.63078050846009,90.65974826036656,89.66762347644645,89.76176452636719,101560000,21,4,29,7,2006
2006-07-24,90.11662324648861,91.47807455528678,90.11662324648861,91.3984146118164,92884000,24,0,30,7,2006
2006-07-25,91.23182544665491,92.18773891338695,91.04353787024384,91.7242660522461,95480700,25,1,30,7,2006
2006-07-26,91.67354465245629,92.29633718452784,91.37663501741616,91.84735107421875,84525800,26,2,30,7,2006
2006-07-27,92.24566479605092,92.47016342435056,91.39113571018567,91.76046752929688,87257100,27,3,30,7,2006
2006-07-28,91.99947792013009,92.79607178507639,91.8691257949546,92.68020629882812,82137000,28,4,30,7,2006
2006-07-31,92.44844679676108,92.66569660130465,92.29636475103828,92.5860366821289,49593100,31,0,31,7,2006
2006-08-01,92.21671950297305,92.24568725319396,91.68082993646983,92.12982177734375,65225600,1,1,31,8,2006
2006-08-02,92.39050548434935,93.02778479760259,92.36878105776702,92.75259399414062,64770900,2,2,31,8,2006
2006-08-03,92.21668975648168,93.0929487241659,92.07909989360675,92.9988021850586,63693800,3,3,31,8,2006
2006-08-04,93.4768028456979,93.7302582588232,92.31812032480215,92.83952331542969,96294200,4,4,31,8,2006
2006-08-07,92.62223815917969,92.75259023842766,92.26014966405,92.62223815917969,45377300,7,0,32,8,2006
2006-08-08,92.75983007975687,93.02778308611651,91.93426873462367,92.26739501953125,90901300,8,1,32,8,2006
2006-08-09,92.82502138172454,93.12918550746818,91.68806900717362,91.95601654052734,78910600,9,2,32,8,2006
2006-08-10,91.6663257171701,92.33256722920846,91.44907040779445,92.2384262084961,69322300,10,3,32,8,2006
2006-08-11,92.09359525376972,92.11531968153139,91.5287380318362,91.97772979736328,47482200,11,4,32,8,2006
2006-08-14,92.42672531706577,92.81054383784141,91.9125602166339,92.05015563964844,57839000,14,0,33,8,2006
2006-08-15,92.87571096665961,93.32469722244633,92.6222500924199,93.1509017944336,68143000,15,1,33,8,2006
2006-08-16,93.65061664031367,94.06339196806127,93.44783682397058,93.92579650878906,71737600,16,2,33,8,2006
2006-08-17,93.83884884560649,94.41094376394979,93.77367557327557,94.16472625732422,70992800,17,3,33,8,2006
2006-08-18,94.28059647080872,94.64268493652344,93.84608589192584,94.64268493652344,58288400,18,4,33,8,2006
2006-08-21,94.2733673725006,94.34578950083565,93.9981875949712,94.23716735839844,42133600,21,0,34,8,2006
2006-08-22,94.13579154769225,94.51960455253935,93.91128734951529,94.22992706298828,60839900,22,1,34,8,2006
2006-08-23,94.27336079132868,94.46165389182902,93.55643260116072,93.96920776367188,66592100,23,2,34,8,2006
2006-08-24,94.13580079638125,94.21546073257595,93.70852783857285,93.88957214355469,57983000,24,3,34,8,2006
2006-08-25,93.88230810315456,94.32405652581546,93.81713482359746,94.00541687011719,41756000,25,4,34,8,2006
2006-08-28,93.88953435927161,94.73683108966547,93.88229656800935,94.45439147949219,52681500,28,0,35,8,2006
2006-08-29,94.49787602785585,94.74409359575684,94.005429841988,94.56304931640625,61817800,29,1,35,8,2006
2006-08-30,94.77306559016824,94.89617438681209,94.54133463474072,94.6209945678711,50052200,30,2,35,8,2006
2006-08-31,94.75858841747676,94.85997278066814,94.56305748486949,94.60650634765625,37510300,31,3,35,8,2006
2006-09-01,94.96858749068917,95.28722719289513,94.75133214372457,95.17135620117188,48794500,1,4,35,9,2006
2006-09-05,95.23650787978428,95.48273644384008,95.01201479055226,95.35237884521484,52348300,5,1,36,9,2006
2006-09-06,94.94685501747071,94.98306608057482,94.38199779325484,94.51234436035156,53795600,6,2,36,9,2006
2006-09-07,94.18645721108979,94.55579454669628,93.67229773808327,94.07783508300781,86269400,7,3,36,9,2006
2006-09-08,94.20097669854724,94.47616758574945,94.01993238856004,94.34580993652344,45096300,8,4,36,9,2006
2006-09-11,94.04162658354505,94.6426948254428,93.76643578482788,94.43992614746094,68496600,11,0,37,9,2006
2006-09-12,94.54856624408056,95.47551210529184,94.41097081857687,95.36688995361328,69875600,12,1,37,9,2006
2006-09-13,95.3306702430503,95.91725190906365,95.2437725295862,95.75069427490234,62898400,13,2,37,9,2006
2006-09-14,95.56242232372504,95.76519104330623,95.41034025900593,95.75794219970703,57805400,14,3,37,9,2006
2006-09-15,96.23726657965386,96.29545687278467,95.77902495791353,95.98269653320312,76703100,15,4,37,9,2006
2006-09-18,95.85903579672305,96.29545744848141,95.75720555780126,96.11361694335938,64154100,18,0,38,9,2006
2006-09-19,96.0990307815732,96.10631150220946,95.33530982361161,95.87355041503906,92089100,19,1,38,9,2006
2006-09-20,96.19362607847032,96.57185743230256,96.0554255204164,96.38273620605469,75204100,20,2,38,9,2006
2006-09-21,96.45546525963299,96.55729548512468,95.58990279362257,95.9172134399414,88932500,21,3,38,9,2006
2006-09-22,95.77176719858807,95.77903682413123,95.28443591923786,95.62629699707031,65966800,22,4,38,9,2006
2006-09-25,95.81541738789484,96.63007058104402,95.32081643014904,96.3609390258789,92299100,25,0,39,9,2006
2006-09-26,96.3754585033022,97.17556108883238,96.30271786874033,97.1610107421875,73962700,26,1,39,9,2006
2006-09-27,97.09555665710717,97.4446873068982,96.93553613039809,97.27739715576172,82432200,27,2,39,9,2006
2006-09-28,97.27740578411533,97.45924629889886,96.94281435350138,97.24103546142578,58597500,28,3,39,9,2006
2006-09-29,97.32103125929353,97.4228614884826,97.08827010762563,97.1610107421875,47966600,29,4,39,9,2006
2006-10-02,97.13194367928753,97.34288493335444,96.70280264331198,96.79736328125,51687400,2,0,40,10,2006
2006-10-03,96.65914601582787,97.37195774401022,96.48457512174333,97.00100708007812,73108100,3,1,40,10,2006
2006-10-04,96.90641497698071,98.19384854328437,96.79731514028586,98.13565826416016,80890500,4,2,40,10,2006
2006-10-05,98.13568082795078,98.49209220753646,98.01203061837946,98.32479095458984,60505900,5,3,40,10,2006
2006-10-06,98.15749378643382,98.2666047390803,97.7574424907221,98.20113372802734,64983600,6,4,40,10,2006
2006-10-09,98.08474812365381,98.41205873045398,97.93199725452796,98.25930786132812,41176800,9,0,41,10,2006
2006-10-10,98.26660096368273,98.5211709794186,98.07747975915996,98.39025115966797,56403700,10,1,41,10,2006
2006-10-11,98.07748154362687,98.50662242550047,97.68471097856649,98.27387237548828,104071800,11,2,41,10,2006
2006-10-12,98.52115106056058,99.20487291079046,98.48478075176241,99.12486267089844,59158600,12,3,41,10,2006
2006-10-13,99.03761741003702,99.43766874926521,98.95032641869203,99.37947845458984,53944000,13,4,41,10,2006
2006-10-16,99.29949929772434,99.68500040939696,99.2267586319242,99.5322494506836,42273000,16,0,42,10,2006
2006-10-17,99.26308421524182,99.43037435276395,98.68119244716995,99.21944427490234,90500600,17,1,42,10,2006
2006-10-18,99.6776600291487,99.91769076423626,98.9939492336801,99.35034942626953,86848600,18,2,42,10,2006
2006-10-19,99.20487771605393,99.5612890016839,99.08849716172652,99.51036834716797,64063200,19,3,42,10,2006
2006-10-20,99.5322494506836,99.61225974359681,99.16129869190446,99.5322494506836,48094500,20,4,42,10,2006
2006-10-23,99.328561118684,100.23049406842942,99.20491090034751,99.99046325683594,66219900,23,0,43,10,2006
2006-10-24,99.85224417701554,100.32502498880497,99.80860423730108,100.28866577148438,53234900,24,1,43,10,2006
2006-10-25,100.18685526429819,100.67418651812771,100.01955399758234,100.63054656982422,78105400,25,2,43,10,2006
2006-10-26,100.8560108278679,101.10331122762335,100.3613989296944,100.94329071044922,66843700,26,3,43,10,2006
2006-10-27,100.8196523043548,100.9214825454992,100.10684061634402,100.31050109863281,80238000,27,4,43,10,2006
2006-10-30,100.12867782519199,100.521448509026,99.93955656003808,100.23777770996094,49717800,30,0,44,10,2006
2006-10-31,100.42685420343477,100.56504362964675,99.83041216949117,100.22318267822266,71274100,31,1,44,10,2006
2006-11-01,100.53597329118129,100.60143320539464,99.44493032630695,99.54676055908203,83005600,1,2,44,11,2006
2006-11-02,99.29215748091454,99.6558383888203,99.18305764800702,99.4885482788086,60693100,2,3,44,11,2006
2006-11-03,99.84496223331224,99.9322421019716,98.6448085459422,99.31398010253906,71346400,3,4,44,11,2006
2006-11-06,99.61951633916257,100.57962852289192,99.6122356151457,100.43415832519531,63303300,6,0,45,11,2006
2006-11-07,100.52145808193072,101.08879973409017,100.3759878554967,100.8196792602539,63318900,7,1,45,11,2006
2006-11-08,100.37595497871942,101.13968729068145,99.5467627511026,101.03785705566406,87517800,8,2,45,11,2006
2006-11-09,101.11054748970258,101.20510806374001,100.30317554623393,100.5068359375,95916300,9,3,45,11,2006
2006-11-10,100.47778121475577,100.62325138775334,100.17229052186201,100.55052185058594,48991500,10,4,45,11,2006
2006-11-13,100.50685438901073,101.13238601949702,100.42685524079573,100.79780578613281,59398200,13,0,46,11,2006
2006-11-14,101.0815402311338,101.64161231259904,100.46327783353354,101.5543212890625,96704000,14,1,46,11,2006
2006-11-15,101.51791181818425,102.1579827816041,101.48881112518279,101.84522247314453,76509600,15,2,46,11,2006
2006-11-16,102.15071086271082,102.32527062214791,101.45971925139386,102.10707092285156,76728800,16,3,46,11,2006
2006-11-17,101.77973525420899,102.14341616817156,101.63426510835609,102.13614654541016,56353800,17,4,46,11,2006
2006-11-20,102.04885817437393,102.36889912777919,101.78700749419325,102.19432830810547,69174200,20,0,47,11,2006
2006-11-21,102.18708849703074,102.3180083259845,102.04160722219811,102.29618835449219,51367900,21,1,47,11,2006
2006-11-22,102.37622006970403,102.67444120747665,102.19437953672055,102.49987030029297,45505300,22,2,47,11,2006
2006-11-24,102.00523297519167,102.44164343941046,101.97613228504693,102.08524322509766,30998000,24,4,47,11,2006
2006-11-27,102.03435142875416,102.08527210158051,100.65236791981941,100.68145751953125,84545100,27,0,48,11,2006
2006-11-28,100.55053264087073,101.2197043874,100.45597202387657,101.11787414550781,106652900,28,1,48,11,2006
2006-11-29,101.44519192365068,102.21619396587468,101.16152115153687,102.17255401611328,90034900,29,2,48,11,2006
2006-11-30,102.15070373003574,102.59439491872794,101.65609188262178,102.2161636352539,83994300,30,3,48,11,2006
2006-12-01,102.2161572718158,102.31071786146283,101.08147459069448,101.99067687988281,126080000,1,4,48,12,2006
2006-12-04,102.01250754488784,102.95808024453719,101.99795719910993,102.76895904541016,87813200,4,0,49,12,2006
2006-12-05,102.96534610848995,103.25629752011487,102.74713532443663,103.212646484375,73374400,5,1,49,12,2006
2006-12-06,103.19085665325107,103.33633795088285,102.92173623022884,103.12539672851562,53253200,6,2,49,12,2006
2006-12-07,103.3072476393569,103.50363853197496,102.63807577789208,102.67444610595703,62857400,7,3,49,12,2006
2006-12-08,102.65258769529224,103.21264836287314,102.39800659281967,102.86351776123047,79625500,8,4,49,12,2006
2006-12-11,102.86352211110619,103.35085326906147,102.80533182526138,103.1617431640625,39779400,11,0,50,12,2006
2006-12-12,103.05989847802678,103.19081827881142,102.47800679988691,103.08171844482422,77451600,12,1,50,12,2006
2006-12-13,103.45269243440283,103.53270269702068,102.96536123433522,103.19084167480469,55520200,13,2,50,12,2006
2006-12-14,103.18354945374567,104.18731232882988,103.16899910954801,104.10002136230469,64755200,14,3,50,12,2006
2006-12-15,104.32900002247085,104.51185371089782,104.03643858518909,104.10957336425781,70857400,15,4,50,12,2006
2006-12-18,104.25581929673197,104.50450871199715,103.67800674471815,103.82428741455078,48954600,18,0,51,12,2006
2006-12-19,103.53174308803877,104.27046784641149,103.268433374871,104.02178955078125,65023600,19,1,51,12,2006
2006-12-20,104.06569260431121,104.34363378832995,103.86820749142927,103.96329498291016,41469600,20,2,51,12,2006
2006-12-21,104.05839602433556,104.17541392081446,103.3635541343137,103.58296966552734,48698400,21,3,51,12,2006
2006-12-22,103.59759110631421,103.60490123648196,102.88811786239967,102.9466323852539,62069100,22,4,51,12,2006
2006-12-26,102.9904880529127,103.57562196508447,102.9685465077501,103.55368041992188,32696900,26,1,52,12,2006
2006-12-27,103.7657666484639,104.2997072438348,103.73651498046365,104.23387145996094,39727100,27,2,52,12,2006
2006-12-28,104.1607460060861,104.37285130939063,103.8535532424209,104.01446533203125,37288800,28,3,52,12,2006
2006-12-29,103.90479399198087,104.25587000242784,103.44399905542194,103.58296966552734,45461200,29,4,52,12,2006
2007-01-03,104.04372623538234,104.48988958516676,102.8149550716816,103.40007781982422,94807600,3,2,1,1,2007
2007-01-04,103.29766740929006,103.89743266038971,102.84419398758033,103.61949157714844,69620600,4,3,1,1,2007
2007-01-05,103.3708307029087,103.42202392340218,102.67598903848693,102.79300689697266,76645300,5,4,1,1,2007
2007-01-08,102.99782799628997,103.42936000998024,102.58091624168867,103.26844787597656,71655000,8,0,2,1,2007
2007-01-09,103.35621171037002,103.56832822784666,102.69062164043042,103.18067932128906,75680100,9,1,2,1,2007
2007-01-10,102.82226989784141,103.54637439842888,102.61747469453412,103.52442169189453,72428000,10,2,2,1,2007
2007-01-11,103.5537062484988,104.3143727116983,103.49519172663669,103.9779281616211,54476800,11,3,2,1,2007
2007-01-12,103.97054165320976,104.76779174804688,103.94128999087941,104.76779174804688,55370600,12,4,2,1,2007
2007-01-16,104.6434977437102,104.91411758874071,104.3948082845047,104.56304168701172,44871300,16,1,3,1,2007
2007-01-17,104.48257919326942,104.92874254192769,104.39480185286875,104.60691833496094,50241400,17,2,3,1,2007
2007-01-18,104.71663127524148,104.78245591344462,104.08761424679676,104.2558364868164,68177300,18,3,3,1,2007
2007-01-19,104.25583359515923,104.66543515156606,104.19733024760237,104.46063995361328,56973000,19,4,3,1,2007
2007-01-22,104.64352537083279,104.66546692295232,103.80970174827192,104.13884735107422,60253600,22,0,4,1,2007
2007-01-23,104.05101384066658,104.65077903633889,103.90473318529486,104.44598388671875,54064400,23,1,4,1,2007
2007-01-24,104.57035663834412,105.30908143991675,104.52647354366685,105.28713989257812,55834700,24,2,4,1,2007
2007-01-25,105.22131623010739,105.26519932519318,103.86819460894955,104.0510482788086,73583800,25,3,4,1,2007
2007-01-26,104.27778735207814,104.33629070022462,103.55368286312498,103.95596313476562,67255600,26,4,4,1,2007
2007-01-29,103.99985091272826,104.44601429583517,103.67071655219083,103.89745330810547,66114600,29,0,5,1,2007
2007-01-30,104.11688472881202,104.48990219986118,103.90476822057637,104.4386978149414,70407600,30,1,5,1,2007
2007-01-31,104.32163521145348,105.41875676694771,104.15340187071943,105.14081573486328,91868600,31,2,5,1,2007
2007-02-01,105.4334265232011,105.80645516993663,105.25789413462236,105.76988220214844,69312400,1,3,5,2,2007
2007-02-02,105.857653693602,106.01856583151987,105.6016652272806,105.91616821289062,49607000,2,4,5,2,2007
2007-02-05,105.83570041482795,106.01124395323944,105.57239068746182,105.94541931152344,45705300,5,0,6,2,2007
2007-02-06,106.03313148739117,106.07701455951455,105.56502678391442,105.97461700439453,57081300,6,1,6,2,2007
2007-02-07,106.1429425485435,106.31848616850901,105.74067322194698,106.20877838134766,55669700,7,2,6,2,2007
2007-02-08,105.89420440383877,106.1428826881647,105.52118697734986,106.06974792480469,70641000,8,3,6,2,2007
2007-02-09,106.09901180369475,106.29649689243749,104.87755062610505,105.27983093261719,79084400,9,4,6,2,2007
2007-02-12,105.27982970227642,105.35296447319519,104.73126869812575,104.92143249511719,65657000,12,0,7,2,2007
2007-02-13,105.15549127380044,105.98198226995632,105.14816998430643,105.80644989013672,64081800,13,1,7,2,2007
2007-02-14,105.90886045111365,106.71340999818796,105.89422903083852,106.50130462646484,66039400,14,2,7,2,2007
2007-02-15,106.54514844490356,106.74994361123545,106.36960494783355,106.6402359008789,38715200,15,3,7,2,2007
2007-02-16,106.37696019053232,106.61100710083275,106.22335818650461,106.58906555175781,39841800,16,4,7,2,2007
2007-02-20,106.46469716092646,106.93280201352974,106.0551068099611,106.8157730102539,56911800,20,1,8,2,2007
2007-02-21,106.50127654134897,106.83773215592963,106.31111276993424,106.77189636230469,63971600,21,2,8,2,2007
2007-02-22,106.82312774519019,107.09374763456061,106.17947918614321,106.69146728515625,79067400,22,3,8,2,2007
2007-02-23,106.59636031984364,106.63292211886966,106.07705107977061,106.2745361328125,71966200,23,4,8,2,2007
2007-02-26,106.66216428761481,106.74993044507528,105.87223538897615,106.17942810058594,69192800,26,0,9,2,2007
2007-02-27,105.23594852683792,105.46999542274943,101.66664129004256,102.0323486328125,274466500,27,1,9,2,2007
2007-02-28,102.68329572449312,103.84624226537417,102.25176378700914,103.07825469970703,177536300,28,2,9,2,2007
2007-03-01,101.915310987832,103.31231559761927,100.9717910338797,102.77106475830078,212828600,1,3,9,3,2007
2007-03-02,102.43457965595759,102.88074284588731,101.41791417864194,101.42522430419922,162574000,2,4,9,3,2007
2007-03-05,100.88398072452419,102.09082115557659,100.44513879000336,100.45977020263672,143750400,5,0,10,3,2007
2007-03-06,101.50571927887535,102.48581218350893,100.73042157340396,102.17861938476562,143333300,6,1,10,3,2007
2007-03-07,102.09812104089488,102.73445908089508,101.95915053606153,102.07617950439453,115144900,7,2,10,3,2007
2007-03-08,102.79299344348209,103.24647804258046,102.44923888101245,102.93928527832031,117891600,8,3,10,3,2007
2007-03-09,103.35616986778642,103.43662590037776,102.4565332564457,102.96852111816406,107765100,9,4,10,3,2007
2007-03-12,102.70524253349583,103.37814266384777,102.51507874464694,103.12215423583984,80366900,12,0,11,3,2007
2007-03-13,102.5296741796937,102.96121719532022,100.96444767356259,101.11804962158203,190605200,13,1,11,3,2007
